,Framework,Lat_Var_Sum_X,Lat_Var_Sum_Y,Lat_Var_Max_X,Lat_Var_Max_Y,Lat_Var_Avg_X,Lat_Var_Avg_Y
218,IHW,-35.041568756103516,-4.729482650756836,1.1868343353271484,2.41902232170105,-0.31287115812301636,-0.042227525264024734
219,ITR,-34.8264045715332,-4.200837135314941,1.188601016998291,2.4602088928222656,-0.31095004081726074,-0.037507474422454834
220,IWW,-34.35394287109375,-4.210249423980713,1.232469081878662,2.434055805206299,-0.306731641292572,-0.037591513246297836
221,MSE,-34.83087921142578,-4.609914302825928,1.2556394338607788,2.4410605430603027,-0.31099000573158264,-0.04115995019674301
222,STO,-36.236629486083984,-5.25740909576416,1.169093132019043,2.419887065887451,-0.3235413432121277,-0.04694115370512009
223,DDR,-18.1265926361084,-11.341358184814453,2.2104361057281494,2.1539697647094727,-0.15105493366718292,-0.09451131522655487
224,YFI,-18.447771072387695,-11.02120590209961,2.254668951034546,2.1799066066741943,-0.15373142063617706,-0.091843381524086
225,CTH,-4.034638404846191,-3.3710503578186035,2.2993359565734863,2.329888343811035,-0.03152061253786087,-0.02633633092045784
226,IFU,-4.193362236022949,-4.2142415046691895,2.302208662033081,2.183239459991455,-0.03276064246892929,-0.03292376175522804
227,SBE,-4.811965465545654,-5.496376991271973,2.3415379524230957,2.321873426437378,-0.037593480199575424,-0.042940445244312286
228,SOV,-3.8266799449920654,-3.1329469680786133,2.3193416595458984,2.3024048805236816,-0.02989593707025051,-0.024476148188114166
229,SYT,-4.044858932495117,-3.770425319671631,2.3139610290527344,2.219003677368164,-0.0316004604101181,-0.029456447809934616
230,DFO,-8.778802871704102,-34.54787063598633,1.9103456735610962,1.8794715404510498,-0.06650608032941818,-0.2617262899875641
231,IWS,-11.244083404541016,-40.0381965637207,2.260531425476074,2.2921316623687744,-0.08267708122730255,-0.2943985164165497
232,MTN,-12.515798568725586,-40.97407150268555,2.2510313987731934,2.2521443367004395,-0.0920279324054718,-0.3012799322605133
233,NES,-12.303752899169922,-40.289669036865234,2.2426867485046387,2.2925336360931396,-0.09046877175569534,-0.29624757170677185
234,SVY,-25.002277374267578,-11.665818214416504,2.502511501312256,2.0569722652435303,-0.1760723739862442,-0.08215364813804626
235,AVE,-7.355302333831787,-22.289485931396484,2.5450751781463623,2.633854627609253,-0.05107848718762398,-0.1547880917787552
236,PSI,-7.730658054351807,-21.857696533203125,2.5034584999084473,2.550999641418457,-0.05368512496352196,-0.1517895609140396
237,SBT,-8.076473236083984,-22.212759017944336,2.4817001819610596,2.6151771545410156,-0.056086618453264236,-0.15425527095794678
238,IFT,-26.907079696655273,-37.678245544433594,2.7028894424438477,2.1615800857543945,-0.17702026665210724,-0.24788320064544678
239,IWV,-26.91082000732422,-38.23377227783203,2.6704509258270264,2.154585361480713,-0.17704486846923828,-0.2515379786491394
240,UOV,-25.176183700561523,-44.942283630371094,1.5826406478881836,2.0260491371154785,-0.14304649829864502,-0.2553538978099823
241,CLO,-37.79655075073242,-26.508581161499023,1.9435417652130127,2.039041519165039,-0.1968570351600647,-0.13806553184986115
242,FAU,-37.90869140625,-27.65642547607422,1.9488654136657715,2.00350284576416,-0.19744110107421875,-0.14404387772083282
243,ITV,-35.438201904296875,-24.750102996826172,1.9531806707382202,2.0628859996795654,-0.1845739632844925,-0.12890678644180298
244,TUN,-37.39018249511719,-26.71843719482422,1.9548977613449097,2.0291059017181396,-0.19474053382873535,-0.13915853202342987
245,EEI,-41.33675765991211,-46.6893424987793,1.7699251174926758,2.1626803874969482,-0.20668378472328186,-0.23344671726226807
246,PWN,-25.318870544433594,-34.73356628417969,2.274019479751587,2.09212327003479,-0.10549529641866684,-0.14472319185733795
247,IMF,-48.794578552246094,-44.69371795654297,1.9011785984039307,2.138448715209961,-0.1694256216287613,-0.1551865190267563
248,TSC,-40.68822479248047,-31.280012130737305,2.70940899848938,2.237884998321533,-0.10595891624689102,-0.08145836740732193
249,JZO,-80.41058349609375,-93.40975952148438,2.518070936203003,2.7851028442382812,-0.1288631111383438,-0.14969512820243835
250,PAU,-136.35479736328125,-110.1207046508789,2.1091108322143555,2.4465150833129883,-0.20290891826152802,-0.16387009620666504
251,LTN,-114.4304428100586,-105.45579528808594,3.058025598526001,2.618203639984131,-0.1489979773759842,-0.13731223344802856
252,SFV,-171.99795532226562,-133.56781005859375,2.434758424758911,2.4862112998962402,-0.21938514709472656,-0.17036710679531097
253,MWF,-229.15493774414062,-221.77503967285156,3.4076085090637207,2.6404519081115723,-0.1591353714466095,-0.15401044487953186
